WorkerId,HITId,Answer.proficiency1,Answer.proficiency2,proficiency_check_passed
A2YCMT5BPA0AG9,3GVPRXWRPHUELENHE8F0FK6GUSTI7J,"When I was younger, I would go to school and study math, science and history.","It's raining tomorrow, so I will be sure and take my raincoat with me.",yes
A2YGOORS5N9RW8,3538U0YQ1FUCA4K4BO6PZ6H89YFF3K,"When I was younger, I would go to school and eat lunch in the cafeteria.","It's raining tomorrow, so i won't be going to the beach.",yes
A2YHF0DPCO832L,3VLL1PIENQO71A4QVYKOQ1V1GT4ZOK,"When I was younger, I would go to school and learn new information.","It's raining tomorrow, so I need to find my umbrella.",yes
A2YHOJLEZR8663,363A7XIFV4M1QM5FKIQ340Y032VAVZ,"When I was younger, I would go to school and meet up with my friends before class and go over our homework.","It's raining tomorrow, so I will have to put off my plans to clean up my yard.",yes
A2YIB84VKYNKWD,3HEM8MA6H9CG8IF0N2EQO8ONLWGPQ0,"When I was younger, I would go to school and learn many things.","It's raining tomorrow, so I won't go hiking.",yes
A2YO837C0O1E91,3Y3CZJSZ9KTCR9CHG2UCVSTBRK75RQ,"When I was younger, I would go to school and learn how to read.","It's raining tomorrow, so I will bring an umbrella.",yes
A2YTO4EY3MNYAJ,3IVKZBIBJ0908HWPWTVQAZ1XHTRHSC,"When I was younger, I would go to school and behave in my classes and then hang out with friends","It's raining tomorrow, so I will stay home and watch a good horror movie.",yes
A2YTQDLACTLIBA,3EHIMLB7F7ZIPXHGIVPLT81W61A8HY,"When I was younger, I would go to school and I learned many things.","It's raining tomorrow, so I won't go on a picnic",yes
A2YVC1U50H2B4R,30EV7DWJTVVH7EOHZGWBVU08P076YE,"When I was younger, I would go to school and learn many things.","It's raining tomorrow, so I should pack an umbrella.",yes
A2Z6NL0CTXY0ZB,3DTJ4WT8BDFLPJR11KHSLP1NCSZEZY,"When I was younger, I would go to school and try my best to be attentive to the teachers.","It's raining tomorrow, so I am not going any place.",yes
A2Z6NL0CTXY0ZB,3J94SKDEKIPIQZTCY1ZSQ3C7CJG5DK,"When I was younger, I would go to school and enjoy learning math and science.","It's raining tomorrow, so I'm not going out as previously planned.",yes
A2ZDEERVRN5AMC,3OND0WXMHWFZYYR7VYBLLIXIG2IEH8,"When I was younger, I would go to school and enjoy attending art class.","It's raining tomorrow, so we're likely going to have to cancel our plans.",yes
A2ZDEERVRN5AMC,3W0XM68YZPVRGNY3PVJ3RQUGJAIK1Z,"When I was younger, I would go to school and enjoy learning new subjects.","It's raining tomorrow, so we'll probably have to cancel our plans.",yes
A2ZGAH6NOSU2PO,3L84EBDQ372TMOKPX5PLW5QFSGIKK2,"When I was younger, I would go to school and get my education.","It's raining tomorrow, so I will not go fishing.",yes
A2ZHBK2MDL2L51,34OWYT6U3WHIZXBAT5DKTGXMPIHI9V,"When I was younger, I would go to school and play my friend","It's raining tomorrow, so I am leave",no
A2ZHBK2MDL2L51,3YLTXLH3DF63VPGX4CRWFUWMU9KHPW,"When I was younger, I would go to school and study my subjects.","It's raining tomorrow, so I will take the umbrella and go outside.",yes
A2ZJS73XSSMRTD,34F34TZU7WZ3UOAHQEJ5VU48WRW2JZ,"When I was younger, I would go to school and learn different subjects daily.","It's raining tomorrow, so I will likely stay inside.",yes
A2ZL5GAZK6S0H1,3VW0145YLYCT1SEA0W2PA3I62WDJM7,"When I was younger, I would go to school and attend my favorite classes","It's raining tomorrow, so i will stay at home and watch television",yes
A2ZLIHPKKU69QZ,3YKP7CX6G2F4Y69B8YNJTX23Z297BZ,"When I was younger, I would go to school and collage","It's raining tomorrow, so i can't come to school",yes
A2ZZW6KME1FUDU,3SX4X51T809602WIJ64P984S8BNOA5,"When I was younger, I would go to school and learn the lessons being given by the teacher.","It's raining tomorrow, so I will plan to carry an umbrella.",yes
A304UJAE051J89,3X4Q1O9UBHMOH0YKC3S5ZH2273HO7E,"When I was younger, I would go to school and do math and science work.","It's raining tomorrow, so we will have to find something to do inside.",yes
A30HUZHJBOX1LK,3YD0MU1NC21ZFW4J2KNNYMIXHKO7A4,"When I was younger, I would go to school and then have band practice afterwards.","It's raining tomorrow, so I will be sure to carry an umbrella.",yes
A30NHACXAOBWFH,3JVP4ZJHDPS033NXT9UR05WTMENI0J,"When I was younger, I would go to school and listen to my teachers attentively in class.","It's raining tomorrow, so we'd stay back and do our chores at home.",yes
A30UE6DWFNUCWX,37MQ8Z1JQEWTPD5GCEK85HJWAXUY2J,"When I was younger, I would go to school and have fun at recces with my friends.","It's raining tomorrow, so we cannot have the picnic.",yes
A310N8EXJNXVCA,3SV8KD29L4SOBJJBX6SVJKESWPVKZO,"When I was younger, I would go to school and learn various subjects.","It's raining tomorrow, so I'll probably stay home.",yes
A31BIJVDYW40U2,35O6H0UNLSGVTLT48XL3T17KG1N5J3,"When I was younger, I would go to school and 12","It's raining tomorrow, so it free",no
A31BLRUOYR3C1H,3TY2U1TEB7A30K8PXZPXUBQPY2IJJ3,"When I was younger, I would go to school and music class","It's raining tomorrow, so i unable to go to school",no
A31JM0OGO39IRZ,3MNJFORX8B4FOJ78P7UIE3FSNU6F5A,"When I was younger, I would go to school and learn to write the alphabet on the chalkboard.","It's raining tomorrow, so I will stay at home instead of driving to town.",yes
A320QA9HJFUOZO,3K2CEDRACB1NFVAFCQGTC95F10TTMG,"When I was younger, I would go to school and attend classes with my friends.","It's raining tomorrow, so I will stay inside my house.",yes
A320QA9HJFUOZO,3ZUE82NE0A1YB1QAN51LQNPJPK7F8C,"When I was younger, I would go to school and sit at my desk.","It's raining tomorrow, so I will bring an umbrella.",yes
A326O3VWP8TO8N,367O8HRHKG86W58UHMB7GASTCO5S41,"When I was younger, I would go to school and study in my classes.","It's raining tomorrow, so I brought an umbrella just in case.",yes
A32JEH06T23HDF,31MBOZ6PAORMNWQJQSKONMQMC7ECLK,"When I was younger, I would go to school and learn how to read and write","It's raining tomorrow, so we will stay inside",yes
A32QFJTK9LJXLR,32LAQ1JNT9P6S3FOLS7F3JM9DK7UTF,"When I was younger, I would go to school and play blackjack at recess.","It's raining tomorrow, so I am going to stay home and eat ice cream.",yes
A3388HIWAKD3DV,368IUKXGA58NY0WG8T0SI37WLV4P63,"When I was younger, I would go to school and learn a lot of interesting topics.","It's raining tomorrow, so bring your umbrellas.",yes
A33NG3ZGW5DNQY,3DGDV62G7O9ZGZDFLROPSQQK5Q2P2M,"When I was younger, I would go to school and then wish I was at home hanging out with my family.","It's raining tomorrow, so I'm going to stay inside and watch scary movies.",yes
A33RBG4AB7LIPJ,3IYI9285WS0GS62JN78B77DU8I9CJI,"When I was younger, I would go to school and study very hard","It's raining tomorrow, so I need to bring an umbrella",yes
A33T45FNLQC14X,3PN6H8C9R4QFW55TTXQ9YEST3VRDA3,"When I was younger, I would go to school and reading the book","It's raining tomorrow, so today prepared",no
A33Z6BHAJUGCHY,3UEDKCTP9VQ5R9D5EB0CS0LTMWIK7W,"When I was younger, I would go to school and learn about US history.","It's raining tomorrow, so I should wear a jacket.",yes
A344LLSZXN3WL6,3H6W48L9F4PLSFBMZBDWGX699XXPW4,"When I was younger, I would go to school and run out in the yard.","It's raining tomorrow, so I will wear a coat.",yes
A34SIGOLUGKIHJ,38XPGNCKHT0MOXPYBHGCRXC0CUOV43,"When I was younger, I would go to school and study very hard throughout the day.","It's raining tomorrow, so make sure to grab your umbrella.",yes
A34U4186EW0B9X,385MDVINFCFP648O4Y8CJ1KX0YRJWY,"When I was younger, I would go to school and study my lessons carefully.","It's raining tomorrow, so I will stay inside.",yes
A351P2O6QGTCS,3MD8CKRQZZNKY8R254Y6W2CG8JCJRV,"When I was younger, I would go to school and do homework at lunch.","It's raining tomorrow, so I will just stay inside",yes
A353XKDTUX10NC,39I4RL8QGJHH6WUE6SZ8CWLR3DOH45,"When I was younger, I would go to school and hide in the bathroom all day until school was over.","It's raining tomorrow, so I will stay home and not work today.",yes
A35DEXUQBSKQWF,3Z33IC0JC0MNL3VASCC385NGXKD9VJ,"When I was younger, I would go to school and game park and church.","It's raining tomorrow, so come with raincoat.",no
A35LWWZHYTBJES,3V7ICJJAZAG7FJRS60PCQLIT80JB4J,"When I was younger, I would go to school and study","It's raining tomorrow, so i cannot go to school",yes
A35TUIBF05DKM4,3KLL7H3EGD1G09DTQO0VLML4GXLHVH,"When I was younger, I would go to school and learn about different topics.","It's raining tomorrow, so I'll be staying home.",yes
A35ZMCD96J7HQO,39KV3A5D1873FSQDJK9EJMC33QVS7L,"When I was younger, I would go to school and park","It's raining tomorrow, so come with umbrella",no
A3686GG56DXS8W,3TZ0XG8CBUKPARZXKJ1TGR38NO2898,"When I was younger, I would go to school and learn about the world.","It's raining tomorrow, so I should probably buy an umbrella.",yes
A3696JXTRKL2FI,3J9L0X0VDFM00SVFIMHZU76U5V4W9A,"When I was younger, I would go to school and see my friends and go to class.","It's raining tomorrow, so I will get out a jacket to wear.",yes
A369RF97DE3FAI,3KI0JD2ZU1IYSUSGC76BIHGBM3O678,"When I was younger, I would go to school and listen to the teacher's lectures.","It's raining tomorrow, so I will bring an umbrella to work.",yes
A36A2JLZUOPNUM,3R5LWXWHR08U42ND6XJVO76OH8GGXK,"When I was younger, I would go to school and gain more knowledge everyday.","It's raining tomorrow, so i need to go there today.",yes
A36GU3OHGLDS8R,37OPIVELUU3W8LAVFT9ZPZ7RVNKHAG,"When I was younger, I would go to school and I would focus on what the teacher was saying in class.","It's raining tomorrow, so I better bring an umbrella with me.",yes
A36IO734EV3V08,3Z33IC0JC0MNL3VASCC385NGXKD9VJ,"When I was younger, I would go to school and learn many new things.","It's raining tomorrow, so I think I will stay inside.",yes
A36IO8HVVL5WTZ,39HYCOOPKOLGY6EIQ0GE75NTXCGMDW,"When I was younger, I would go to school and make sure to bring my homework.","It's raining tomorrow, so I will stay in and read.",yes
A36UFZOEMNO9GJ,3MGHRFQY2LPMT322XRGUMTQHDZB0Y2,"When I was younger, I would go to school and count the hours until I could go home","It's raining tomorrow, so I won't be able to do any yard work",yes
A36ZKMRJCHF2HX,35A1YQPVFEGZYA9YQF03H0SK4OO5IM,"When I was younger, I would go to school and talk to my friends between classes.","It's raining tomorrow, so we will probably stay home and watch movies.",yes
A373ZHDG0UNHHZ,3CVDZS288H0DWQSEH6B4V5QE9PWFM0,"When I was younger, I would go to school and enjoy the day with friends","It's raining tomorrow, so i feel warm and enjoy the rainy day.",yes
A37C56BG2H359P,3GVPRXWRPHUELENHE8F0FK6GUSTI7J,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I'll be sure to bring an umbrella.",yes
A37KREDYGDTP4U,3E6L1VR4XWMB7N7MUQ4N69TSJPHF6Q,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I will stay inside all day.",yes
A37PUSY6CJ7TQ0,3OND0WXMHWFZYYR7VYBLLIXIG2IHEB,"When I was younger, I would go to school and look forward to gym class.","It's raining tomorrow, so I don't plan to walk to work.",yes
A37S96RT1P1IT2,37J05LC5AXJQXY8XN33MRDVCTILDJJ,"When I was younger, I would go to school and study math, reading, and science.","It's raining tomorrow, so I will take my umbrella.",yes
A38BNV13AV0S8Y,3PKJ68EHDNW79EDZ9ZMCIYAALAEJHY,"When I was younger, I would go to school and learn from my teachers.","It's raining tomorrow, so I will wear a jacket.",yes
A38IPIPA3T3G4,3566S7OX5DJ3L8RJ61UUNLPUES8175,"When I was younger, I would go to school and learn how to read and write","It's raining tomorrow, so i will stay indoors",yes
A3908297ZI3LES,3UZUVSO3P7VLQCSIMVRYDN5EXOHEMH,"When I was younger, I would go to school and learn about science.","It's raining tomorrow, so I will go out today.",yes
A39148ITT8EQCN,34OWYT6U3WHIZXBAT5DKTGXMPIHI9V,"When I was younger, I would go to school and learn about new things.","It's raining tomorrow, so I can't go play tennis.",yes
A397HP5TSIF2LO,3LN50BUKPVB5HLZNVX6U7MPTCSILP1,"When I was younger, I would go to school and waste most of my time daydreaming in class.","It's raining tomorrow, so I'll probably stay home and get some housework done.",yes
A39C1BN9ZSQ0R2,3D06DR5225JI0ZB66QPCH4FNC9JMAU,"When I was younger, I would go to school and go to classes and hang out with my friends.","It's raining tomorrow, so I'll probably just find stuff to do around the house.",yes
A39FJ8DCK0T28,3AJA9FLWSCYR072NWRDC3CJXSGCFIK,"When I was younger, I would go to school and cry all day","It's raining tomorrow, so i will stay home",yes
A39K5MR4MCSC56,3PR3LXCWSFZFPS05SRDLWQK1DVL9XM,"When I was younger, I would go to school and do my homework before class started.","It's raining tomorrow, so I'm going to stay inside if I can.",yes
A39MKVROUZ1UWR,39O0SQZVJN7REDQ04V99TC77HOC7RC,"When I was younger, I would go to school and complete my assignments on time.","It's raining tomorrow, so I will make sure to bring my umbrella.",yes
A39WTL5BQTEI3X,3ZTE0JGGCESUTHTG3K0GF3UG7CJCO1,"When I was younger, I would go to school and STUDY","It's raining tomorrow, so I CANNOT GO TO SCHOOL",yes
A3A2SOD3TEJV0D,3PR3LXCWSFZFPS05SRDLWQK1DVL9XM,"When I was younger, I would go to school and church on everyday.","It's raining tomorrow, so you are going to take my umbrella with you",no
A3A7HDHB9NTFGR,3N7PQ0KLI5PK4QK8GDMJHOW8YZQ3EL,"When I was younger, I would go to school and learn some mathematics from teacher.","It's raining tomorrow, so wash my school dress faster.",no
A3AY059NMP3VIZ,3BS6ERDL937E93TQ3K9XI9Q77C1D6D,"When I was younger, I would go to school and do homework after school.","It's raining tomorrow, so you should remember to bring your umbrella.",yes
A3B2YRXL26RPVH,3S37Y8CWI80Z3MP31RL8DZVEJ3QW4E,"When I was younger, I would go to school and play with my classmates during recess","It's raining tomorrow, so I will stay inside and watch television.",yes
A3B7TNVOISSZ2O,3K3G488TR28CF8XH3N5CQ2J6VY55QP,"When I was younger, I would go to school and play with my friends.","It's raining tomorrow, so I'm going to work outside today.",yes
A3CD3C99T8S6ON,3J94SKDEKIPIQZTCY1ZSQ3C7BHQD5X,"When I was younger, I would go to school and take classes in reading, writing, and mathematics.","It's raining tomorrow, so I will probably stay home.",yes
A3CE0SWITZK3UD,3J94SKDEKIPIQZTCY1ZSQ3C7BHQ5DP,"When I was younger, I would go to school and work hard to earn good grades","It's raining tomorrow, so the sun will definitely not be out",yes
A3CGQOJC28OVGN,3EKZL9T8Y8MK107TZ75QVUXFVQ5HCI,leave my dog at home.,"It's raining tomorrow, so I will carry an umbrella.",yes
A3CH1Z6J9R38G9,3BCRDCM0ODUMN9Z0V1VKMMLXRLYK6X,"When I was younger, I would go to school and study hard all day.","It's raining tomorrow, so bring your umbrella for the trip.",yes
A3CI73EFDLS3OF,37VHPF5VYC3R8P60W3BKIH4GT958CP,"When I was younger, I would go to school and learn how to read.","It's raining tomorrow, so I will stay inside.",yes
A3CP0DLCGX5J7O,388CL5C1RJND441ZCKYPYDN2PZJHLY,"When I was younger, I would go to school and learn math and English.","It's raining tomorrow, so I will bring an umbrella and raincoat",yes
A3CTXNQ2GXIQSP,3SMIWMMK615YKKJIGXCQQ3T8HEPUW5,"When I was younger, I would go to school and pay attention to the teacher's lessons.","It's raining tomorrow, so I will probably spend most of the day indoors.",yes
A3CTXNQ2GXIQSP,3ZUE82NE0A1YB1QAN51LQNPJQMX8F0,"When I was younger, I would go to school and hope that nobody bothered me at lunchtime.","It's raining tomorrow, so I had better pack an umbrella before I leave for work.",yes
A3D2U4QF7821ZW,39XCQ6V3KY4J5QEXOEREKX2FUV356X,"When I was younger, I would go to school and try to learn everything I could.","It's raining tomorrow, so I need to make sure I pack an umbrella.",yes
A3DUPRZSMU9W5R,3NSCTNUR2ZNKSSQ0ER8Q0241QET5AN,"When I was younger, I would go to school and learn.","It's raining tomorrow, so I'll stay home.",yes
A3E6CBPKULWOIH,3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,"When I was younger, I would go to school and park","It's raining tomorrow, so I come with umbrella",no
A3E8SXH0BAYG85,3RSBJ6YZECQ1WTDQUMQHN9FJ5R0OFI,"When I was younger, I would go to school and","It's raining tomorrow, so I will surely bring an umbrella with me.",yes
A3EG4C9T4F5DUR,3566S7OX5DJ3L8RJ61UUNLPUDQI71G,"When I was younger, I would go to school and listen to the teacher.","It's raining tomorrow, so I am staying inside.",yes
A3EHDY67QENKPT,3XBYQ44Z6P4JK74TGSMGL776Z27TW7,"When I was younger, I would go to school and look forward to cheerleading practice every afternoon.","It's raining tomorrow, so I am going to put off my trip to the zoo.",yes
A3EUGO4VR2N4G1,360ZO6N6J1J4VG11EKBCL9436R1M9F,"When I was younger, I would go to school and try to get good grades.","It's raining tomorrow, so I will bring an umbrella with me.",yes
A3EWR58W0SA885,3PA41K45VN4620ALR35KOH7SG6OP72,"When I was younger, I would go to school and try to learn mathematics.","It's raining tomorrow, so I should obviously wear a jacket.",yes
A3F51C49T9A34D,3LB1BGHFL2WN9CZTVT4464SMAA7TY6,"When I was younger, I would go to school and study reading and writing.","It's raining tomorrow, so I stayed indoors.",yes
A3FGT6EU39C6S4,3KWGG5KP6J26TE84Q4L3NZ5BCC4MCW,"When I was younger, I would go to school and study for many different subjects.","It's raining tomorrow, so I should grab an umbrella before I leave.",yes
A3FJCLBK3HF4PD,3NBFJK3IOHI7AT9L56WZ5UFV660OGH,"When I was younger, I would go to school and learn new things everyday.","It's raining tomorrow, so don't forget your umbrella.",yes
A3FK6CWJPUWEWH,3MNJFORX8B4FOJ78P7UIE3FSNU65F0,"When I was younger, I would go to school and learned how to take multiple choice tests.","It's raining tomorrow, so I will make sure to bring my umbrella.",yes
A3FNC8ELMK8YJA,3CRWSLD91K472357G9UUIZZS1QNMOT,"When I was younger, I would go to school and learn lots of new things.","It's raining tomorrow, so I shall stay at home and read a book.",yes
A3FNC8ELMK8YJA,3ZFRE2BDQ9EUVJIIWP7K9EMUT0ZXZK,"When I was younger, I would go to school and study in class all day","It's raining tomorrow, so I shall take my umbrella with me",yes
A3FPBLKQZ3U2WP,3HA5ODM5KAS5QIR91ICUP0S6QARVSA,"When I was younger, I would go to school and bring a book with me.","It's raining tomorrow, so I will stay at home",yes
A3G5IPGLH1IIZN,371DNNCG4428U68BIP6A7R4KHV58T8,"When I was younger, I would go to school and suffer through until they let me out.","It's raining tomorrow, so I won't be able to go fishing.",yes
A3G8OON0TDPN1E,3QMELQS6Y5B8ADCVLL4HNY7BNFHR6R,"When I was younger, I would go to school and attend all my classes.","It's raining tomorrow, so I will take an umbrella.",yes
A3GIHD8GJU04MU,3D7VY91L65XNJ9GYC4P8CFZTUR4MBP,"When I was younger, I would go to school and I'm study well.","It's raining tomorrow, so very happy",no
A3GK90X2QOFR53,307FVKVSYRFKD7O2TJDWLJWXPAS74T,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I'll bring an umbrella",yes
A3GLUDQZGEJL5G,3DGDV62G7O9ZGZDFLROPSQQK5Q22PZ,"When I was younger, I would go to school and","It's raining tomorrow, so",yes
A3GPTSDDHJ2DBV,34ZTTGSNJXOOV1HC4P6LFZMWZ56HQN,"When I was younger, I would go to school and study with my friends","It's raining tomorrow, so I will take my umbrella.",yes
A3GWXHA60E414J,3XD2A6FGFNU7TBE6YH7YXI39YGJ9SE,"When I was younger, I would go to school and stduing well for future","It's raining tomorrow, so i will not go to the school",no
A3GXC3VG37CQ3G,3MWOYZD5WVODKLQ7SA9UVEOS7IMONP,"When I was younger, I would go to school and teach my eighth grade math class.","It's raining tomorrow, so I will be stuck inside.",yes
A3GZYWA9S6J0K9,3A520CCNWN0KOBJTPS1T4WAE37SAET,"When I was younger, I would go to school and I usually enjoyed my time there.","It's raining tomorrow, so I won't be working on my garden then.",yes
A3H3BTRV6I3LYU,3PCPFX4U40Q4H5Q69ZILCEAJJQTFQN,"When I was younger, I would go to school and listen to my teacher.","It's raining tomorrow, so I cannot go outside.",yes
A3H8M155NBFE1L,3PUOXASB5734UN0KT916TB0CLVJ9ZJ,"When I was younger, I would go to school and pay attention to every lesson.","It's raining tomorrow, so I'll stay home and relax.",yes
A3HHDPKL3O3O7Y,3VADEH0UHCXSLYUDF63VJ83O3K1PSP,"When I was younger, I would go to school and stay there for 7 or 8 hours a day.","It's raining tomorrow, so I will take an umbrella if I go out.",yes
A3HK6YK0OK13X2,33Q5P9PUSPM6SL7N5TBXV11KRGMCZ3,"When I was younger, I would go to school and do my work quickly.","It's raining tomorrow, so tomorrow it will be very wet.",yes
A3HOBJ4PJUOCUN,37VE3DA4YUH1RVFNL79VKARXD55HBB,"When I was younger, I would go to school and help my friends with their homework.","It's raining tomorrow, so the game will be canceled.",yes
A3HOBJ4PJUOCUN,3I7SHAD35MW0HXD8ZNDS7DDXB1D7MO,"When I was younger, I would go to school and do my homework.","It's raining tomorrow, so we can't go outside.",yes
A3HP7L563UF5DW,36FFXPMST9OLAP4WPCEHQURWL6DOHG,"When I was younger, I would go to school and learn about all sorts of things.","It's raining tomorrow, so I made sure my umbrella and rainboots were near the door.",yes
A3HYKJ2457U3EN,38EHZ67RIMSJAQO9SQHMDQQQA4WMG6,"When I was younger, I would go to school and play ground with my friends","It's raining tomorrow, so i am watched weather report",no
A3HZFB2JLF3JMY,379OL9DBSSE4PXQFXNZNF4RAF1F9YS,"When I was younger, I would go to school and graduate with a degree","It's raining tomorrow, so I must stay home",yes
A3I1W58P6SIV26,3GITHABACYLZDE125CBXO1LP5B12N3,"When I was younger, I would go to school and learn as much as I could","It's raining tomorrow, so I will wear a raincoat",yes
A3I1W58P6SIV26,3UL5XDRDNCJ694XLHTOC4BY61SJ85H,"When I was younger, I would go to school and learn about science","It's raining tomorrow, so I will bring an umbrella with me",yes
A3I2PT6W0FP7BR,3126F2F5F83RBFPVEBJQURZ92TSEPD,"When I was younger, I would go to school and study very hard","It's raining tomorrow, so 
I won't go",yes
A3I30I5FLRFZTL,3GONHBMNHVYJ17JEII5BYX6WLTPZM5,"When I was younger, I would go to school and study for the test.","It's raining tomorrow, so I will bring a jacket.",yes
A3I40B0FATY8VH,3B6F54KMR2CP46BBU4S5ICLQ04VS1O,learn about math,I will pack an umbrella,yes
A3I9FTHSULHPYS,3ATYLI1PRT2H1VZMDCH2277BYYHOJL,"When I was younger, I would go to school and look forward to recess.","It's raining tomorrow, so I will stay home and clean.",yes
A3I9FTHSULHPYS,3X878VYTIEIUBNLRD09FCNTOE01F7P,"When I was younger, I would go to school and study math, science, and english.","It's raining tomorrow, so I will stay inside all day long.",yes
A3ICFB5LP54FO2,306W7JMRYYY8YKEUI3FP7XYYBO58BI,"When I was younger, I would go to school and i will play with my friends and attend the exam.","It's raining tomorrow, so try to stay indoor",no
A3IDWLRXWYXBWN,3CMV9YRYP319VAWP0K1AAQ3H2RNJL5,"When I was younger, I would go to school and study","It's raining tomorrow, so I cant school",no
A3IRFD9O4M284F,37VE3DA4YUH1RVFNL79VKARXD55HBB,"When I was younger, I would go to school and park","(B) It is raining tomorrow, so it is a holiday for schools",yes
A3JTDNRJYVCGQD,36MUZ9VAE62IMIM592SVUXIKOAPDEY,"When I was younger, I would go to school and learn new and interesting things.","It's raining tomorrow, so I'm going to need my umbrella.",yes
A3JV54EH1LEK4H,3JVP4ZJHDPS033NXT9UR05WTMENI0J,"When I was younger, I would go to school and and study","It's raining tomorrow, so I cant come",yes
A3K9GTQBOI7O5A,3OZ4VAIBEXFCRF8JEO3GXZ1JUREVJU,"When I was younger, I would go to school and study really hard for the tests.","It's raining tomorrow, so I will stay at home,",no
A3KF6O09H04SP7,33P2GD6NRNS2KYJHRKMOJDAN0ZEHKV,"When I was younger, I would go to school and learn as much as I could.","It's raining tomorrow, so I'll stay home and watch a movie.",yes
A3KF6O09H04SP7,3IZPORCT1F9O72WCH4VLKPW1VR8HRO,"When I was younger, I would go to school and listen attentively to my teacher.","It's raining tomorrow, so I will stay home and watch movies.",yes
A3KF6O09H04SP7,3XJOUITW8URE0A874JNATIPKB1QQT0,"When I was younger, I would go to school and do my best to complete all the assignments that day.","It's raining tomorrow, so I'll stay in an watch movies.",yes
A3KK1BNF5H0N1Z,3126F2F5F83RBFPVEBJQURZ92TSPEO,"When I was younger, I would go to school and fall asleep in study hall.","It's raining tomorrow, so I will stay inside and watch movies",yes
A3KK1BNF5H0N1Z,3DW3BNF1GHIN7YC0NK6P89S5EGL8VO,"When I was younger, I would go to school and Meet up with my friends and play video games and get ready for class","It's raining tomorrow, so I will stay indoors and watch movies and relax.",yes
A3KK5FKG3L0Q66,3MA5N0ATTCBKHOE6MJ8OKGKAFNRKWY,"When I was younger, I would go to school and work on my math problems.","It's raining tomorrow, so I need to use my umbrella.",yes
A3KP8KFGG6734Q,37OPIVELUU3W8LAVFT9ZPZ7RVNKAH9,"When I was younger, I would go to school and then come home and play outside with my dog.","It's raining tomorrow, so I will need to bring an umbrella.",yes
A3L0DCUXI7X3A9,3ZRKL6Z1E83M8L1ECND8PZPW2TEGSC,"When I was younger, I would go to school and do my best to learn.","It's raining tomorrow, so I should carry an umbrella.",yes
A3L4JI1S352HB8,3PN6H8C9R4QFW55TTXQ9YEST3VRAD0,"When I was younger, I would go to school and play on the playground with my friends.","It's raining tomorrow, so I think I'll stay inside and read.",yes
A3LL096CAY5WHB,3IKMEYR0LWVY58GZ8ZJHW94LBGWK2G,"When I was younger, I would go to school and put forth my best effort.","It's raining tomorrow, so we should prepare our umbrellas.",yes
A3LRZX8477TYYZ,3M47JKRKCX12S8XZMCYHWHC6WL4862,"When I was younger, I would go to school and study many subjects each day.","It's raining tomorrow, so I will plan to carry an umbrella with me.",yes
A3LVLZS8S41ZD7,3DGDV62G7O9ZGZDFLROPSQQK5Q22PZ,"When I was younger, I would go to school and learn subjects like math and science.","It's raining tomorrow, so I will carry an umbrella.",yes
A3M97GKJ6PVL3A,3UUSLRKAUL3XD37VMUEPONQ32NLD7C,"When I was younger, I would go to school and to wakeup early morning.","It's raining tomorrow, so be careful to go anypalce.",no
A3M9ZOPLZIQ2A,3XQ4XW3OD9CWTRT7D8SJNVVVSA92SF,"When I was younger, I would go to school and park, ground and cycling.","It's raining tomorrow, so I come with Umbrella",no
A3MD34XEB4H6JF,3NOEP8XAU420HFGC9G9IIGKGIZ3PXX,"When I was younger, I would go to school and play with my best friend","It's raining tomorrow, so we will put off our trip",yes
A3MLUEOP3CCLXL,37ZQELHEQ0YPKI5VFUUH3AZNCI7NM9,"When I was younger, I would go to school and get good grades and perfect attendance.","It's raining tomorrow, so I guess I will have to postpone the yardwork.",yes
A3N0QZ9ZKUCTCQ,33NOQL7T9OZ4GIHAOHVSTF512RR8ZO,"When I was younger, I would go to school and slept while the teacher lectured.","It's raining tomorrow, so I need to prepare an umbrella.",yes
A3N4L5F7CEY0B2,3S1L4CQSFX5CUPJPK3LZMEVEF87FAG,"When I was younger, I would go to school and learn about various subjects including history and science.","It's raining tomorrow, so I will not be jogging in the morning.",yes
A3N6AAKMOMH1Q0,34R0BODSP1ZNI57CUWACWLUSBTR5EI,"When I was younger, I would go to school and junior high","It's raining tomorrow, so really an opinion",no
A3NXT3OVGL7QNR,37Y5RYYI0P5XU7W41XDCDLPR6LZXSF,"When I was younger, I would go to school and meet with my friends.","It's raining tomorrow, so it looks like our plans are canceled.",yes
A3NXT3OVGL7QNR,3WRAAIUSBJZTUBAAKXRLSLVLJD3AX2,"When I was younger, I would go to school and fall asleep at my desk.","It's raining tomorrow, so I think it's safe to assume we won't be going fishing.",yes
A3O0ZQMDKOKAMR,3YZ7A3YHR5TOSOCUVRUHL2Y7CK0S56,"When I was younger, I would go to school and go to class five days a week.","It's raining tomorrow, so I will need an umbrella.",yes
A3O4WYGKH31OX,3PMR2DOWOO15Q3AJ5QYZNZI1Y4X54C,"When I was younger, I would go to school and study very hard every day.","It's raining tomorrow, so I'll bring my umbrella with me.",yes
